"","chosen_idx","rt","prev_other","chosen","prev_other_idx","prev_chosen","trialType","prev_chosen_idx","itemNum","samePos","worker","numPics","comp.chosen","comp.other","correct","familiar","Target","Competitor"
"1183",1,2190,"Novel9","Novel9",2,"Novel127","Switch vs. Same",1,0,1,146,4,"Novel70","Novel26",TRUE,FALSE,"Switch","Same"
"1184",0,2925,"Novel93","Novel15",3,"Novel115","Switch vs. Switch",1,4,1,146,4,"Novel34","Novel21",FALSE,FALSE,"Switch","Switch"
"1185",0,4218,"","squirrel",0,"","Practice",0,0,0,147,4,NA,NA,NA,NA,NA,NA
"1186",0,2550,"","squirrel",0,"","Practice",0,0,0,147,4,NA,NA,NA,NA,NA,NA
"1187",1,1679,"","tomato",0,"","Practice",0,0,0,147,4,NA,NA,NA,NA,NA,NA
"1188",2,1494,"","tomato",0,"","Practice",0,0,0,147,4,NA,NA,NA,NA,NA,NA
"1189",1,3678,"Novel138","Novel86",0,"Novel133","Same vs. Same",3,0,0,147,4,"Novel57","Novel62",FALSE,FALSE,"Same","Same"
"1190",2,1705,"Novel118","Novel109",3,"Novel109","Same vs. Switch",0,4,0,147,4,"Novel5","Novel123",TRUE,FALSE,"Same","Switch"
"1191",1,2765,"Novel2","Novel2",0,"Novel85","Switch vs. Same",1,6,1,147,4,"Novel19","Novel64",TRUE,FALSE,"Switch","Same"
"1192",2,3504,"Novel126","Novel126",1,"Novel50","Switch vs. Switch",2,2,1,147,4,"Novel125","Novel63",TRUE,FALSE,"Switch","Switch"
"1193",0,1450,"","squirrel",0,"","Practice",0,0,0,148,4,NA,NA,NA,NA,NA,NA
"1194",0,928,"","squirrel",0,"","Practice",0,0,0,148,4,NA,NA,NA,NA,NA,NA
"1195",1,1666,"","tomato",0,"","Practice",0,0,0,148,4,NA,NA,NA,NA,NA,NA
"1196",2,787,"","tomato",0,"","Practice",0,0,0,148,4,NA,NA,NA,NA,NA,NA
"1197",1,1920,"Novel96","Novel14",3,"Novel14","Same vs. Same",1,4,1,148,4,"Novel83","Novel41",TRUE,FALSE,"Same","Same"
"1198",2,7915,"Novel136","Novel60",2,"Novel60","Same vs. Switch",1,0,0,148,4,"Novel7","Novel120",TRUE,FALSE,"Same","Switch"
"1199",2,3878,"Novel29","Novel29",1,"Novel112","Switch vs. Same",2,6,1,148,4,"Novel51","Novel2",TRUE,FALSE,"Switch","Same"
"1200",0,7465,"Novel5","Novel78",0,"Novel140","Switch vs. Switch",2,2,0,148,4,"Novel128","Novel18",FALSE,FALSE,"Switch","Switch"
"1201",0,3925,"","squirrel",0,"","Practice",0,0,1,149,2,NA,NA,NA,NA,NA,NA
"1202",0,1094,"","squirrel",0,"","Practice",0,0,1,149,2,NA,NA,NA,NA,NA,NA
"1203",0,1365,"","tomato",0,"","Practice",0,0,1,149,2,NA,NA,NA,NA,NA,NA
"1204",1,798,"","tomato",0,"","Practice",0,0,1,149,2,NA,NA,NA,NA,NA,NA
"1205",0,2093,"Novel30","Novel52",0,"Novel52","Same vs. Same",1,2,0,149,2,"Novel46","Novel139",TRUE,FALSE,"Same","Same"
"1206",0,3115,"Novel88","Novel69",1,"Novel69","Same vs. Switch",0,6,1,149,2,"Novel99","Novel29",TRUE,FALSE,"Same","Switch"
"1207",0,1637,"Novel126","Novel126",0,"Novel84","Switch vs. Same",1,4,0,149,2,"Novel107","Novel17",TRUE,FALSE,"Switch","Same"
"1208",1,2114,"Novel31","Novel125",1,"Novel13","Switch vs. Switch",0,0,1,149,2,"Novel128","Novel125",FALSE,TRUE,"Switch","Switch"
"1209",0,1847,"","squirrel",0,"","Practice",0,0,1,150,2,NA,NA,NA,NA,NA,NA
"1210",0,3854,"","squirrel",0,"","Practice",0,0,1,150,2,NA,NA,NA,NA,NA,NA
"1211",0,1076,"","tomato",0,"","Practice",0,0,1,150,2,NA,NA,NA,NA,NA,NA
"1212",1,1008,"","tomato",0,"","Practice",0,0,1,150,2,NA,NA,NA,NA,NA,NA
"1213",1,3261,"Novel130","Novel5",1,"Novel5","Same vs. Same",0,6,0,150,2,"Novel36","Novel139",TRUE,FALSE,"Same","Same"
"1214",1,2972,"Novel89","Novel54",1,"Novel54","Same vs. Switch",0,2,0,150,2,"Novel55","Novel92",TRUE,FALSE,"Same","Switch"
"1215",1,6608,"Novel7","Novel110",1,"Novel93","Switch vs. Same",0,4,1,150,2,"Novel110","Novel118",FALSE,TRUE,"Switch","Same"
"1216",0,4112,"Novel56","Novel56",1,"Novel59","Switch vs. Switch",0,0,1,150,2,"Novel66","Novel3",TRUE,FALSE,"Switch","Switch"
"1217",0,868,"","squirrel",0,"","Practice",0,0,1,151,2,NA,NA,NA,NA,NA,NA
"1218",0,526,"","squirrel",0,"","Practice",0,0,1,151,2,NA,NA,NA,NA,NA,NA
"1219",0,667,"","tomato",0,"","Practice",0,0,1,151,2,NA,NA,NA,NA,NA,NA
"1220",1,509,"","tomato",0,"","Practice",0,0,1,151,2,NA,NA,NA,NA,NA,NA
"1221",0,1530,"Novel103","Novel12",1,"Novel12","Same vs. Same",0,2,1,151,2,"Novel45","Novel34",TRUE,FALSE,"Same","Same"
"1222",1,1054,"Novel125","Novel55",0,"Novel121","Same vs. Switch",1,6,0,151,2,"Novel21","Novel55",FALSE,TRUE,"Same","Switch"
"1223",1,1060,"Novel76","Novel76",0,"Novel92","Switch vs. Same",1,0,1,151,2,"Novel59","Novel81",TRUE,FALSE,"Switch","Same"
"1224",0,1268,"Novel19","Novel19",0,"Novel115","Switch vs. Switch",1,4,0,151,2,"Novel96","Novel102",TRUE,FALSE,"Switch","Switch"
"1225",0,4310,"","squirrel",0,"","Practice",0,0,1,152,4,NA,NA,NA,NA,NA,NA
"1226",0,1639,"","squirrel",0,"","Practice",0,0,1,152,4,NA,NA,NA,NA,NA,NA
"1227",1,1850,"","tomato",0,"","Practice",0,0,1,152,4,NA,NA,NA,NA,NA,NA
"1228",2,1180,"","tomato",0,"","Practice",0,0,1,152,4,NA,NA,NA,NA,NA,NA
"1229",0,2167,"Novel35","Novel42",1,"Novel42","Same vs. Same",0,6,1,152,4,"Novel116","Novel8",TRUE,FALSE,"Same","Same"
"1230",2,2685,"Novel23","Novel17",2,"Novel17","Same vs. Switch",3,2,0,152,4,"Novel37","Novel99",TRUE,FALSE,"Same","Switch"
"1231",2,3247,"Novel68","Novel68",0,"Novel108","Switch vs. Same",2,0,1,152,4,"Novel74","Novel132",TRUE,FALSE,"Switch","Same"
"1232",1,3856,"Novel58","Novel96",2,"Novel65","Switch vs. Switch",1,4,0,152,4,"Novel82","Novel96",FALSE,TRUE,"Switch","Switch"
"1233",0,2537,"","squirrel",0,"","Practice",0,0,0,153,4,NA,NA,NA,NA,NA,NA
"1234",0,1765,"","squirrel",0,"","Practice",0,0,0,153,4,NA,NA,NA,NA,NA,NA
"1235",1,1644,"","tomato",0,"","Practice",0,0,0,153,4,NA,NA,NA,NA,NA,NA
"1236",2,1640,"","tomato",0,"","Practice",0,0,0,153,4,NA,NA,NA,NA,NA,NA
"1237",2,2276,"Novel120","Novel22",3,"Novel22","Same vs. Same",1,6,0,153,4,"Novel27","Novel43",TRUE,FALSE,"Same","Same"
"1238",3,1792,"Novel73","Novel17",1,"Novel17","Same vs. Switch",3,2,1,153,4,"Novel111","Novel132",TRUE,FALSE,"Same","Switch"
"1239",1,2816,"Novel69","Novel69",0,"Novel94","Switch vs. Same",3,0,0,153,4,"Novel134","Novel82",TRUE,FALSE,"Switch","Same"
"1240",3,4298,"Novel3","Novel3",1,"Novel97","Switch vs. Switch",3,4,1,153,4,"Novel131","Novel39",TRUE,FALSE,"Switch","Switch"
"1241",0,4173,"","squirrel",0,"","Practice",0,0,0,154,2,NA,NA,NA,NA,NA,NA
"1242",0,1775,"","squirrel",0,"","Practice",0,0,0,154,2,NA,NA,NA,NA,NA,NA
"1243",0,1213,"","tomato",0,"","Practice",0,0,0,154,2,NA,NA,NA,NA,NA,NA
"1244",1,1259,"","tomato",0,"","Practice",0,0,0,154,2,NA,NA,NA,NA,NA,NA
"1245",0,893,"Novel30","Novel17",1,"Novel17","Same vs. Same",0,6,1,154,2,"Novel51","Novel49",TRUE,FALSE,"Same","Same"
"1246",1,2657,"Novel130","Novel90",0,"Novel90","Same vs. Switch",1,2,1,154,2,"Novel62","Novel69",TRUE,FALSE,"Same","Switch"
"1247",1,1300,"Novel19","Novel19",1,"Novel123","Switch vs. Same",0,0,0,154,2,"Novel124","Novel3",TRUE,FALSE,"Switch","Same"
"1248",0,1324,"Novel113","Novel98",1,"Novel102","Switch vs. Switch",0,4,0,154,2,"Novel28","Novel98",FALSE,TRUE,"Switch","Switch"
"1249",0,3406,"","squirrel",0,"","Practice",0,0,1,155,4,NA,NA,NA,NA,NA,NA
"1250",0,1466,"","squirrel",0,"","Practice",0,0,1,155,4,NA,NA,NA,NA,NA,NA
"1251",1,1442,"","tomato",0,"","Practice",0,0,1,155,4,NA,NA,NA,NA,NA,NA
"1252",2,1486,"","tomato",0,"","Practice",0,0,1,155,4,NA,NA,NA,NA,NA,NA
"1253",2,1869,"Novel17","Novel32",1,"Novel32","Same vs. Same",3,2,0,155,4,"Novel47","Novel50",TRUE,FALSE,"Same","Same"
"1254",2,2399,"Novel73","Novel96",1,"Novel127","Same vs. Switch",0,6,1,155,4,"Novel101","Novel118",FALSE,FALSE,"Same","Switch"
"1255",2,2801,"Novel70","Novel14",1,"Novel38","Switch vs. Same",0,4,0,155,4,"Novel67","Novel85",FALSE,FALSE,"Switch","Same"
"1256",1,4223,"Novel74","Novel104",2,"Novel131","Switch vs. Switch",0,0,1,155,4,"Novel9","Novel7",FALSE,FALSE,"Switch","Switch"
"1257",0,1422,"","squirrel",0,"","Practice",0,0,1,156,4,NA,NA,NA,NA,NA,NA
"1258",0,1729,"","squirrel",0,"","Practice",0,0,1,156,4,NA,NA,NA,NA,NA,NA
"1259",1,1087,"","tomato",0,"","Practice",0,0,1,156,4,NA,NA,NA,NA,NA,NA
"1260",2,1081,"","tomato",0,"","Practice",0,0,1,156,4,NA,NA,NA,NA,NA,NA
"1261",0,1075,"Novel31","Novel65",2,"Novel44","Same vs. Same",1,2,1,156,4,"Novel50","Novel90",FALSE,FALSE,"Same","Same"
"1262",0,898,"Novel112","Novel47",0,"Novel47","Same vs. Switch",1,4,0,156,4,"Novel17","Novel77",TRUE,FALSE,"Same","Switch"
"1263",0,1803,"Novel72","Novel117",0,"Novel24","Switch vs. Same",2,0,1,156,4,"Novel117","Novel23",FALSE,TRUE,"Switch","Same"
"1264",3,1947,"Novel102","Novel102",3,"Novel40","Switch vs. Switch",1,6,0,156,4,"Novel30","Novel85",TRUE,FALSE,"Switch","Switch"
"1265",0,7215,"","squirrel",0,"","Practice",0,0,0,157,4,NA,NA,NA,NA,NA,NA
"1266",0,1536,"","squirrel",0,"","Practice",0,0,0,157,4,NA,NA,NA,NA,NA,NA
"1267",1,2116,"","tomato",0,"","Practice",0,0,0,157,4,NA,NA,NA,NA,NA,NA
"1268",2,1549,"","tomato",0,"","Practice",0,0,0,157,4,NA,NA,NA,NA,NA,NA
"1269",3,2875,"Novel61","Novel102",0,"Novel102","Same vs. Same",1,0,0,157,4,"Novel57","Novel132",TRUE,FALSE,"Same","Same"
"1270",3,2117,"Novel18","Novel105",1,"Novel105","Same vs. Switch",3,6,1,157,4,"Novel107","Novel30",TRUE,FALSE,"Same","Switch"
"1271",2,5579,"Novel12","Novel55",2,"Novel49","Switch vs. Same",0,4,0,157,4,"Novel106","Novel135",FALSE,FALSE,"Switch","Same"
"1272",0,17529,"Novel134","Novel134",1,"Novel34","Switch vs. Switch",0,2,1,157,4,"Novel15","Novel7",TRUE,FALSE,"Switch","Switch"
"1273",0,1028,"","squirrel",0,"","Practice",0,0,1,158,2,NA,NA,NA,NA,NA,NA
"1274",0,834,"","squirrel",0,"","Practice",0,0,1,158,2,NA,NA,NA,NA,NA,NA
"1275",0,1042,"","tomato",0,"","Practice",0,0,1,158,2,NA,NA,NA,NA,NA,NA
"1276",1,1198,"","tomato",0,"","Practice",0,0,1,158,2,NA,NA,NA,NA,NA,NA
"1277",0,2025,"Novel134","Novel84",0,"Novel106","Same vs. Same",1,2,1,158,2,"Novel84","Novel62",FALSE,TRUE,"Same","Same"
"1278",1,1172,"Novel6","Novel121",1,"Novel121","Same vs. Switch",0,4,0,158,2,"Novel3","Novel49",TRUE,FALSE,"Same","Switch"
"1279",1,1545,"Novel116","Novel135",0,"Novel137","Switch vs. Same",1,6,0,158,2,"Novel135","Novel100",FALSE,TRUE,"Switch","Same"
"1280",1,1675,"Novel61","Novel50",1,"Novel118","Switch vs. Switch",0,0,1,158,2,"Novel122","Novel50",FALSE,TRUE,"Switch","Switch"
"1281",0,2634,"","squirrel",0,"","Practice",0,0,0,159,2,NA,NA,NA,NA,NA,NA
"1282",0,1369,"","squirrel",0,"","Practice",0,0,0,159,2,NA,NA,NA,NA,NA,NA
"1283",0,1758,"","tomato",0,"","Practice",0,0,0,159,2,NA,NA,NA,NA,NA,NA
"1284",1,3456,"","tomato",0,"","Practice",0,0,0,159,2,NA,NA,NA,NA,NA,NA
"1285",1,1589,"Novel35","Novel49",0,"Novel44","Same vs. Same",1,6,0,159,2,"Novel49","Novel59",FALSE,TRUE,"Same","Same"
"1286",0,1106,"Novel124","Novel114",1,"Novel114","Same vs. Switch",0,4,1,159,2,"Novel118","Novel51",TRUE,FALSE,"Same","Switch"
"1287",0,1036,"Novel138","Novel138",1,"Novel78","Switch vs. Same",0,2,1,159,2,"Novel24","Novel6",TRUE,FALSE,"Switch","Same"
"1288",1,1927,"Novel57","Novel57",1,"Novel127","Switch vs. Switch",0,0,0,159,2,"Novel27","Novel86",TRUE,FALSE,"Switch","Switch"
"1289",0,2833,"","squirrel",0,"","Practice",0,0,0,160,4,NA,NA,NA,NA,NA,NA
"1290",0,2116,"","squirrel",0,"","Practice",0,0,0,160,4,NA,NA,NA,NA,NA,NA
"1291",1,1912,"","tomato",0,"","Practice",0,0,0,160,4,NA,NA,NA,NA,NA,NA
"1292",2,1389,"","tomato",0,"","Practice",0,0,0,160,4,NA,NA,NA,NA,NA,NA
"1293",3,2147,"Novel120","Novel119",0,"Novel119","Same vs. Same",3,6,1,160,4,"Novel1","Novel17",TRUE,FALSE,"Same","Same"
"1294",1,2109,"Novel85","Novel116",2,"Novel116","Same vs. Switch",1,2,1,160,4,"Novel105","Novel106",TRUE,FALSE,"Same","Switch"
"1295",1,2653,"Novel134","Novel134",3,"Novel87","Switch vs. Same",2,4,0,160,4,"Novel73","Novel29",TRUE,FALSE,"Switch","Same"
"1296",3,2798,"Novel22","Novel12",2,"Novel133","Switch vs. Switch",3,0,0,160,4,"Novel36","Novel12",FALSE,TRUE,"Switch","Switch"
"1297",0,1067,"","squirrel",0,"","Practice",0,0,1,161,4,NA,NA,NA,NA,NA,NA
"1298",0,1386,"","squirrel",0,"","Practice",0,0,1,161,4,NA,NA,NA,NA,NA,NA
"1299",1,1232,"","tomato",0,"","Practice",0,0,1,161,4,NA,NA,NA,NA,NA,NA
"1300",2,1414,"","tomato",0,"","Practice",0,0,1,161,4,NA,NA,NA,NA,NA,NA
"1301",2,2576,"Novel10","Novel60",3,"Novel60","Same vs. Same",2,0,1,161,4,"Novel63","Novel69",TRUE,FALSE,"Same","Same"
"1302",1,1906,"Novel109","Novel95",3,"Novel95","Same vs. Switch",0,2,0,161,4,"Novel111","Novel36",TRUE,FALSE,"Same","Switch"
"1303",1,3303,"Novel101","Novel101",1,"Novel76","Switch vs. Same",2,4,0,161,4,"Novel128","Novel28",TRUE,FALSE,"Switch","Same"
"1304",0,6083,"Novel86","Novel86",2,"Novel74","Switch vs. Switch",0,6,1,161,4,"Novel75","Novel52",TRUE,FALSE,"Switch","Switch"
"1305",0,1281,"","squirrel",0,"","Practice",0,0,1,162,2,NA,NA,NA,NA,NA,NA
"1306",0,1269,"","squirrel",0,"","Practice",0,0,1,162,2,NA,NA,NA,NA,NA,NA
"1307",0,1479,"","tomato",0,"","Practice",0,0,1,162,2,NA,NA,NA,NA,NA,NA
"1308",1,1194,"","tomato",0,"","Practice",0,0,1,162,2,NA,NA,NA,NA,NA,NA
"1309",1,2017,"Novel49","Novel122",1,"Novel122","Same vs. Same",0,6,0,162,2,"Novel35","Novel44",TRUE,FALSE,"Same","Same"
"1310",1,2280,"Novel40","Novel43",1,"Novel46","Same vs. Switch",0,0,1,162,2,"Novel100","Novel43",FALSE,TRUE,"Same","Switch"
"1311",1,3222,"Novel23","Novel23",1,"Novel21","Switch vs. Same",0,2,0,162,2,"Novel138","Novel123",TRUE,FALSE,"Switch","Same"
"1312",0,1636,"Novel95","Novel29",0,"Novel86","Switch vs. Switch",1,4,1,162,2,"Novel38","Novel29",FALSE,TRUE,"Switch","Switch"
"1313",0,4402,"","squirrel",0,"","Practice",0,0,1,163,2,NA,NA,NA,NA,NA,NA
"1314",0,1013,"","squirrel",0,"","Practice",0,0,1,163,2,NA,NA,NA,NA,NA,NA
"1315",0,911,"","tomato",0,"","Practice",0,0,1,163,2,NA,NA,NA,NA,NA,NA
"1316",1,953,"","tomato",0,"","Practice",0,0,1,163,2,NA,NA,NA,NA,NA,NA
"1317",1,1994,"Novel27","Novel12",1,"Novel121","Same vs. Same",0,2,1,163,2,"Novel12","Novel66",FALSE,TRUE,"Same","Same"
"1318",0,1233,"Novel60","Novel61",0,"Novel61","Same vs. Switch",1,6,0,163,2,"Novel54","Novel97",TRUE,FALSE,"Same","Switch"
"1319",1,1458,"Novel25","Novel25",1,"Novel94","Switch vs. Same",0,4,0,163,2,"Novel79","Novel33",TRUE,FALSE,"Switch","Same"
"1320",0,2617,"Novel8","Novel8",1,"Novel91","Switch vs. Switch",0,0,1,163,2,"Novel82","Novel86",TRUE,FALSE,"Switch","Switch"
"1321",0,2181,"","squirrel",0,"","Practice",0,0,0,164,4,NA,NA,NA,NA,NA,NA
"1322",0,1677,"","squirrel",0,"","Practice",0,0,0,164,4,NA,NA,NA,NA,NA,NA
"1323",1,4022,"","tomato",0,"","Practice",0,0,0,164,4,NA,NA,NA,NA,NA,NA
"1324",2,915,"","tomato",0,"","Practice",0,0,0,164,4,NA,NA,NA,NA,NA,NA
"1325",1,2389,"Novel23","Novel75",0,"Novel28","Same vs. Same",2,2,1,164,4,"Novel127","Novel122",FALSE,FALSE,"Same","Same"
"1326",2,1701,"Novel114","Novel106",2,"Novel106","Same vs. Switch",1,4,0,164,4,"Novel71","Novel95",TRUE,FALSE,"Same","Switch"
"1327",3,3131,"Novel11","Novel11",0,"Novel13","Switch vs. Same",1,0,0,164,4,"Novel74","Novel129",TRUE,FALSE,"Switch","Same"
"1328",2,1497,"Novel1","Novel87",2,"Novel133","Switch vs. Switch",0,6,1,164,4,"Novel55","Novel112",FALSE,FALSE,"Switch","Switch"
"1329",0,2076,"","squirrel",0,"","Practice",0,0,0,165,2,NA,NA,NA,NA,NA,NA
"1330",0,1897,"","squirrel",0,"","Practice",0,0,0,165,2,NA,NA,NA,NA,NA,NA
"1331",0,1428,"","tomato",0,"","Practice",0,0,0,165,2,NA,NA,NA,NA,NA,NA
"1332",1,1589,"","tomato",0,"","Practice",0,0,0,165,2,NA,NA,NA,NA,NA,NA
"1333",0,1603,"Novel110","Novel130",1,"Novel130","Same vs. Same",0,6,1,165,2,"Novel20","Novel43",TRUE,FALSE,"Same","Same"
"1334",0,3973,"Novel31","Novel95",0,"Novel95","Same vs. Switch",1,2,0,165,2,"Novel83","Novel80",TRUE,FALSE,"Same","Switch"
"1335",0,3079,"Novel100","Novel100",0,"Novel23","Switch vs. Same",1,0,0,165,2,"Novel11","Novel98",TRUE,FALSE,"Switch","Same"
"1336",1,2231,"Novel13","Novel105",1,"Novel67","Switch vs. Switch",0,4,1,165,2,"Novel132","Novel105",FALSE,TRUE,"Switch","Switch"
"1337",0,2366,"","squirrel",0,"","Practice",0,0,0,166,2,NA,NA,NA,NA,NA,NA
"1338",0,1398,"","squirrel",0,"","Practice",0,0,0,166,2,NA,NA,NA,NA,NA,NA
"1339",0,2757,"","tomato",0,"","Practice",0,0,0,166,2,NA,NA,NA,NA,NA,NA
"1340",1,1260,"","tomato",0,"","Practice",0,0,0,166,2,NA,NA,NA,NA,NA,NA
"1341",0,1903,"Novel94","Novel4",1,"Novel4","Same vs. Same",0,2,1,166,2,"Novel86","Novel5",TRUE,FALSE,"Same","Same"
"1342",0,1525,"Novel15","Novel47",0,"Novel47","Same vs. Switch",1,6,0,166,2,"Novel2","Novel123",TRUE,FALSE,"Same","Switch"
"1343",1,3703,"Novel115","Novel115",1,"Novel103","Switch vs. Same",0,0,0,166,2,"Novel99","Novel74",TRUE,FALSE,"Switch","Same"
"1344",0,1536,"Novel139","Novel69",0,"Novel37","Switch vs. Switch",1,4,1,166,2,"Novel116","Novel69",FALSE,TRUE,"Switch","Switch"
"1345",0,2603,"","squirrel",0,"","Practice",0,0,1,167,4,NA,NA,NA,NA,NA,NA
"1346",0,1934,"","squirrel",0,"","Practice",0,0,1,167,4,NA,NA,NA,NA,NA,NA
"1347",1,1604,"","tomato",0,"","Practice",0,0,1,167,4,NA,NA,NA,NA,NA,NA
"1348",2,1419,"","tomato",0,"","Practice",0,0,1,167,4,NA,NA,NA,NA,NA,NA
"1349",0,2490,"Novel59","Novel101",0,"Novel56","Same vs. Same",1,6,1,167,4,"Novel120","Novel2",FALSE,FALSE,"Same","Same"
"1350",0,5546,"Novel51","Novel75",3,"Novel72","Same vs. Switch",2,2,0,167,4,"Novel18","Novel74",FALSE,FALSE,"Same","Switch"
"1351",0,4690,"Novel107","Novel102",2,"Novel66","Switch vs. Same",3,0,1,167,4,"Novel52","Novel94",FALSE,FALSE,"Switch","Same"
"1352",2,4246,"Novel38","Novel96",3,"Novel124","Switch vs. Switch",2,4,0,167,4,"Novel89","Novel96",FALSE,TRUE,"Switch","Switch"
"1353",0,3921,"","squirrel",0,"","Practice",0,0,0,168,4,NA,NA,NA,NA,NA,NA
"1354",0,1253,"","squirrel",0,"","Practice",0,0,0,168,4,NA,NA,NA,NA,NA,NA
"1355",1,1948,"","tomato",0,"","Practice",0,0,0,168,4,NA,NA,NA,NA,NA,NA
"1356",2,1341,"","tomato",0,"","Practice",0,0,0,168,4,NA,NA,NA,NA,NA,NA
"1357",0,2710,"Novel40","Novel87",0,"Novel87","Same vs. Same",3,2,0,168,4,"Novel100","Novel26",TRUE,FALSE,"Same","Same"
"1358",1,890,"Novel109","Novel86",3,"Novel86","Same vs. Switch",1,6,1,168,4,"Novel57","Novel82",TRUE,FALSE,"Same","Switch"
"1359",0,2079,"Novel29","Novel29",1,"Novel127","Switch vs. Same",0,4,1,168,4,"Novel139","Novel11",TRUE,FALSE,"Switch","Same"
"1360",0,2783,"Novel47","Novel19",3,"Novel67","Switch vs. Switch",0,0,0,168,4,"Novel22","Novel19",FALSE,TRUE,"Switch","Switch"
"1361",0,4840,"","squirrel",0,"","Practice",0,0,1,169,4,NA,NA,NA,NA,NA,NA
"1362",0,1454,"","squirrel",0,"","Practice",0,0,1,169,4,NA,NA,NA,NA,NA,NA
"1363",1,1484,"","tomato",0,"","Practice",0,0,1,169,4,NA,NA,NA,NA,NA,NA
"1364",2,1210,"","tomato",0,"","Practice",0,0,1,169,4,NA,NA,NA,NA,NA,NA
"1365",3,2278,"Novel135","Novel81",2,"Novel81","Same vs. Same",0,6,0,169,4,"Novel48","Novel42",TRUE,FALSE,"Same","Same"
"1366",3,1767,"Novel34","Novel56",1,"Novel56","Same vs. Switch",3,2,1,169,4,"Novel70","Novel25",TRUE,FALSE,"Same","Switch"
"1367",3,5563,"Novel59","Novel76",1,"Novel140","Switch vs. Same",3,4,0,169,4,"Novel76","Novel16",FALSE,TRUE,"Switch","Same"
"1368",1,5088,"Novel17","Novel77",3,"Novel49","Switch vs. Switch",2,0,1,169,4,"Novel134","Novel77",FALSE,TRUE,"Switch","Switch"
"1369",0,2791,"","squirrel",0,"","Practice",0,0,0,170,2,NA,NA,NA,NA,NA,NA
"1370",0,1252,"","squirrel",0,"","Practice",0,0,0,170,2,NA,NA,NA,NA,NA,NA
"1371",0,1435,"","tomato",0,"","Practice",0,0,0,170,2,NA,NA,NA,NA,NA,NA
"1372",1,1707,"","tomato",0,"","Practice",0,0,0,170,2,NA,NA,NA,NA,NA,NA
"1373",0,1931,"Novel82","Novel53",1,"Novel53","Same vs. Same",0,2,1,170,2,"Novel7","Novel90",TRUE,FALSE,"Same","Same"
"1374",0,2195,"Novel23","Novel35",0,"Novel35","Same vs. Switch",1,4,0,170,2,"Novel54","Novel87",TRUE,FALSE,"Same","Switch"
"1375",0,1682,"Novel101","Novel101",1,"Novel85","Switch vs. Same",0,6,1,170,2,"Novel43","Novel55",TRUE,FALSE,"Switch","Same"
"1376",0,3141,"Novel71","Novel71",0,"Novel49","Switch vs. Switch",1,0,0,170,2,"Novel3","Novel15",TRUE,FALSE,"Switch","Switch"
"1377",0,1804,"","squirrel",0,"","Practice",0,0,0,171,2,NA,NA,NA,NA,NA,NA
"1378",0,1322,"","squirrel",0,"","Practice",0,0,0,171,2,NA,NA,NA,NA,NA,NA
"1379",0,1269,"","tomato",0,"","Practice",0,0,0,171,2,NA,NA,NA,NA,NA,NA
"1380",1,1008,"","tomato",0,"","Practice",0,0,0,171,2,NA,NA,NA,NA,NA,NA
"1381",1,2549,"Novel56","Novel29",0,"Novel29","Same vs. Same",1,2,1,171,2,"Novel87","Novel46",TRUE,FALSE,"Same","Same"
"1382",2,1738,"Novel85","Novel100",2,"Novel100","Same vs. Same",3,2,0,171,4,"Novel3","Novel128",TRUE,FALSE,"Same","Same"
"1383",1,1357,"Novel90","Novel2",1,"Novel2","Same vs. Switch",0,6,0,171,2,"Novel4","Novel25",TRUE,FALSE,"Same","Switch"
"1384",0,2724,"Novel8","Novel18",1,"Novel18","Same vs. Switch",0,0,1,171,4,"Novel13","Novel34",TRUE,FALSE,"Same","Switch"
"1385",0,3712,"Novel124","Novel124",0,"Novel16","Switch vs. Same",1,0,0,171,2,"Novel28","Novel13",TRUE,FALSE,"Switch","Same"
"1386",1,3703,"Novel74","Novel49",3,"Novel17","Switch vs. Same",1,6,0,171,4,"Novel49","Novel126",FALSE,TRUE,"Switch","Same"
"1387",1,2237,"Novel57","Novel57",0,"Novel62","Switch vs. Switch",1,4,1,171,2,"Novel78","Novel52",TRUE,FALSE,"Switch","Switch"
"1388",2,3442,"Novel37","Novel98",2,"Novel25","Switch vs. Switch",1,4,1,171,4,"Novel65","Novel11",FALSE,FALSE,"Switch","Switch"
"1389",0,1220,"","squirrel",0,"","Practice",0,0,1,172,2,NA,NA,NA,NA,NA,NA
"1390",0,709,"","squirrel",0,"","Practice",0,0,1,172,2,NA,NA,NA,NA,NA,NA
"1391",0,956,"","tomato",0,"","Practice",0,0,1,172,2,NA,NA,NA,NA,NA,NA
"1392",1,782,"","tomato",0,"","Practice",0,0,1,172,2,NA,NA,NA,NA,NA,NA
"1393",1,944,"Novel30","Novel126",1,"Novel126","Same vs. Same",0,6,0,172,2,"Novel13","Novel88",TRUE,FALSE,"Same","Same"
"1394",1,816,"Novel86","Novel101",0,"Novel101","Same vs. Switch",1,4,1,172,2,"Novel117","Novel29",TRUE,FALSE,"Same","Switch"
"1395",0,1629,"Novel40","Novel6",1,"Novel26","Switch vs. Same",0,2,0,172,2,"Novel6","Novel10",FALSE,TRUE,"Switch","Same"
"1396",1,2187,"Novel28","Novel100",1,"Novel82","Switch vs. Switch",0,0,1,172,2,"Novel70","Novel100",FALSE,TRUE,"Switch","Switch"
"1397",0,1485,"","squirrel",0,"","Practice",0,0,1,173,2,NA,NA,NA,NA,NA,NA
